source,periodType,date,instrument,period,uom,value
GFI,M,2026-08-04,TD22,2027-01-01,LSM,14.0
GFI,M,2026-08-04,TD19,2027-01-01,PMT,15.75
GFI,M,2026-08-04,TD3,2027-02-01,PMT,35.75
GFI,M,2026-08-04,TD20,2027-02-01,PMT,25.5
GFI,M,2026-08-04,TD7,2027-02-01,PMT,14.6
GFI,M,2026-08-04,TD8,2027-02-01,PMT,22.5
GFI,M,2026-08-04,TD25,2027-02-01,PMT,41.75
GFI,M,2026-08-04,TD22,2027-02-01,LSM,14.0
GFI,M,2026-08-04,TD19,2027-02-01,PMT,14.75
GFI,M,2026-08-04,TD3,2027-03-01,PMT,32.75
GFI,M,2026-08-04,TD20,2027-03-01,PMT,22.5
GFI,M,2026-08-04,TD7,2027-03-01,PMT,14.1
GFI,M,2026-08-04,TD8,2027-03-01,PMT,21.5
GFI,M,2026-08-04,TD25,2027-03-01,PMT,41.75
GFI,M,2026-08-04,TD22,2027-03-01,LSM,14.0
GFI,M,2026-08-04,TD19,2027-03-01,PMT,13.75
GFI,Q,2026-08-04,TD3,2026-10-01,WSC,275.0
GFI,Q,2026-08-04,TD20,2026-10-01,WSC,185.0
GFI,Q,2026-08-04,TD7,2026-10-01,WSC,162.0
GFI,Q,2026-08-04,TD8,2026-10-01,WSC,200.0
GFI,Q,2026-08-04,TD25,2026-10-01,WSC,225.0
GFI,Q,2026-08-04,TD22,2026-10-01,LSM,16.5
GFI,Q,2026-08-04,TD19,2026-10-01,WSC,156.0
GFI,Q,2026-08-04,TD3,2027-01-01,PMT,35.75
GFI,Q,2026-08-04,TD20,2027-01-01,PMT,25.5
GFI,Q,2026-08-04,TD7,2027-01-01,PMT,14.6
GFI,Q,2026-08-04,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-08-04,TD25,2027-01-01,PMT,41.75
GFI,Q,2026-08-04,TD22,2027-01-01,LSM,14.0
GFI,Q,2026-08-04,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-08-04,TD3,2027-04-01,PMT,26.75
GFI,Q,2026-08-04,TD20,2027-04-01,PMT,19.0
GFI,Q,2026-08-04,TD7,2027-04-01,PMT,13.4
GFI,Q,2026-08-04,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-08-04,TD25,2027-04-01,PMT,37.25
GFI,Q,2026-08-04,TD22,2027-04-01,LSM,11.5
GFI,Q,2026-08-04,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-08-04,TD3,2027-07-01,PMT,18.75
GFI,Q,2026-08-04,TD20,2027-07-01,PMT,16.5
GFI,Q,2026-08-04,TD7,2027-07-01,PMT,12.8
GFI,Q,2026-08-04,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-08-04,TD25,2027-07-01,PMT,34.45
GFI,Q,2026-08-04,TD22,2027-07-01,LSM,10.5
GFI,Q,2026-08-04,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-08-04,TD3,2027-10-01,PMT,20.75
GFI,Q,2026-08-04,TD20,2027-10-01,PMT,21.0
GFI,Q,2026-08-04,TD7,2027-10-01,PMT,14.0
GFI,Q,2026-08-04,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-08-04,TD25,2027-10-01,PMT,37.5
GFI,Q,2026-08-04,TD22,2027-10-01,LSM,11.5
GFI,Q,2026-08-04,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-08-04,TD3,2028-01-01,PMT,18.25
GFI,Q,2026-08-04,TD20,2028-01-01,PMT,20.1
GFI,Q,2026-08-04,TD7,2028-01-01,PMT,14.7
GFI,Q,2026-08-04,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-08-04,TD25,2028-01-01,PMT,35.5
GFI,Q,2026-08-04,TD22,2028-01-01,LSM,10.2
GFI,Q,2026-08-04,TD19,2028-01-01,PMT,15.55
GFI,Q,2026-08-04,TD3,2028-04-01,PMT,16.25
GFI,Q,2026-08-04,TD20,2028-04-01,PMT,18.1
GFI,Q,2026-08-04,TD7,2028-04-01,PMT,12.7
GFI,Q,2026-08-04,TD8,2028-04-01,PMT,20.25
GFI,Q,2026-08-04,TD25,2028-04-01,PMT,33.5
GFI,Q,2026-08-04,TD22,2028-04-01,LSM,8.2
GFI,Q,2026-08-04,TD19,2028-04-01,PMT,13.55
GFI,A,2026-08-04,TD3,2027-01-01,PMT,25.5
GFI,A,2026-08-04,TD20,2027-01-01,PMT,20.5
GFI,A,2026-08-04,TD7,2027-01-01,PMT,13.7
GFI,A,2026-08-04,TD8,2027-01-01,PMT,20.825
GFI,A,2026-08-04,TD25,2027-01-01,PMT,37.7375
GFI,A,2026-08-04,TD22,2027-01-01,LSM,11.875
GFI,A,2026-08-04,TD19,2027-01-01,PMT,14.0
GFI,A,2026-08-04,TD3,2028-01-01,PMT,16.25
GFI,A,2026-08-04,TD20,2028-01-01,PMT,18.1
GFI,A,2026-08-04,TD7,2028-01-01,PMT,12.7
GFI,A,2026-08-04,TD8,2028-01-01,PMT,20.25
GFI,A,2026-08-04,TD25,2028-01-01,PMT,33.5
GFI,A,2026-08-04,TD22,2028-01-01,LSM,8.2
GFI,A,2026-08-04,TD19,2028-01-01,PMT,13.55
GFI,A,2026-08-04,TD3,2029-01-01,PMT,14.75
GFI,A,2026-08-04,TD20,2029-01-01,PMT,16.85
GFI,A,2026-08-04,TD7,2029-01-01,PMT,12.6
GFI,A,2026-08-04,TD8,2029-01-01,PMT,19.7
GFI,A,2026-08-04,TD25,2029-01-01,PMT,31.75
GFI,A,2026-08-04,TD22,2029-01-01,LSM,8.0
GFI,A,2026-08-04,TD19,2029-01-01,PMT,13.25
GFI,BITR,2026-08-05,TD3,2026-08-01,WSC,432.22
GFI,BITR,2026-08-05,TD20,2026-08-01,WSC,172.5
GFI,BITR,2026-08-05,TD7,2026-08-01,WSC,212.5
GFI,BITR,2026-08-05,TD8,2026-08-01,WSC,318.0
GFI,BITR,2026-08-05,TD25,2026-08-01,WSC,341.67
GFI,BITR,2026-08-05,TD22,2026-08-01,LSM,18.938889
GFI,BITR,2026-08-05,TD19,2026-08-01,WSC,243.72
GFI,M,2026-08-05,TD3,2026-08-01,WSC,395.0
GFI,M,2026-08-05,TD20,2026-08-01,WSC,180.0
GFI,M,2026-08-05,TD7,2026-08-01,WSC,192.0
GFI,M,2026-08-05,TD8,2026-08-01,WSC,295.0
GFI,M,2026-08-05,TD25,2026-08-01,WSC,290.0
GFI,M,2026-08-05,TD22,2026-08-01,LSM,20.0
GFI,M,2026-08-05,TD19,2026-08-01,WSC,240.0
GFI,M,2026-08-05,TD3,2026-09-01,WSC,342.5
GFI,M,2026-08-05,TD20,2026-09-01,WSC,191.0
GFI,M,2026-08-05,TD7,2026-09-01,WSC,170.0
GFI,M,2026-08-05,TD8,2026-09-01,WSC,235.0
GFI,M,2026-08-05,TD25,2026-09-01,WSC,245.0
GFI,M,2026-08-05,TD22,2026-09-01,LSM,18.75
GFI,M,2026-08-05,TD19,2026-09-01,WSC,200.0
GFI,M,2026-08-05,TD3,2026-10-01,WSC,280.0
GFI,M,2026-08-05,TD20,2026-10-01,WSC,184.0
GFI,M,2026-08-05,TD7,2026-10-01,WSC,165.0
GFI,M,2026-08-05,TD8,2026-10-01,WSC,205.0
GFI,M,2026-08-05,TD25,2026-10-01,WSC,240.0
GFI,M,2026-08-05,TD22,2026-10-01,LSM,18.5
GFI,M,2026-08-05,TD19,2026-10-01,WSC,165.0
GFI,M,2026-08-05,TD3,2026-11-01,WSC,271.0
GFI,M,2026-08-05,TD20,2026-11-01,WSC,180.0
GFI,M,2026-08-05,TD7,2026-11-01,WSC,162.0
GFI,M,2026-08-05,TD8,2026-11-01,WSC,200.0
GFI,M,2026-08-05,TD25,2026-11-01,WSC,230.0
GFI,M,2026-08-05,TD22,2026-11-01,LSM,18.0
GFI,M,2026-08-05,TD19,2026-11-01,WSC,153.0
GFI,M,2026-08-05,TD3,2026-12-01,WSC,259.0
GFI,M,2026-08-05,TD20,2026-12-01,WSC,176.0
GFI,M,2026-08-05,TD7,2026-12-01,WSC,159.0
GFI,M,2026-08-05,TD8,2026-12-01,WSC,195.0
GFI,M,2026-08-05,TD25,2026-12-01,WSC,220.0
GFI,M,2026-08-05,TD22,2026-12-01,LSM,17.5
GFI,M,2026-08-05,TD19,2026-12-01,WSC,150.0
GFI,M,2026-08-05,TD3,2027-01-01,PMT,38.6
GFI,M,2026-08-05,TD20,2027-01-01,PMT,28.25
GFI,M,2026-08-05,TD7,2027-01-01,PMT,15.1
GFI,M,2026-08-05,TD8,2027-01-01,PMT,23.5
GFI,M,2026-08-05,TD25,2027-01-01,PMT,42.0
GFI,M,2026-08-05,TD22,2027-01-01,LSM,16.0
GFI,M,2026-08-05,TD19,2027-01-01,PMT,15.75
GFI,M,2026-08-05,TD3,2027-02-01,PMT,35.6
GFI,M,2026-08-05,TD20,2027-02-01,PMT,25.25
GFI,M,2026-08-05,TD7,2027-02-01,PMT,14.6
GFI,M,2026-08-05,TD8,2027-02-01,PMT,22.5
GFI,M,2026-08-05,TD25,2027-02-01,PMT,42.0
GFI,M,2026-08-05,TD22,2027-02-01,LSM,16.0
GFI,M,2026-08-05,TD19,2027-02-01,PMT,14.75
GFI,M,2026-08-05,TD3,2027-03-01,PMT,32.6
GFI,M,2026-08-05,TD20,2027-03-01,PMT,22.25
GFI,M,2026-08-05,TD7,2027-03-01,PMT,14.1
GFI,M,2026-08-05,TD8,2027-03-01,PMT,21.5
GFI,M,2026-08-05,TD25,2027-03-01,PMT,42.0
GFI,M,2026-08-05,TD22,2027-03-01,LSM,16.0
GFI,M,2026-08-05,TD19,2027-03-01,PMT,13.75
GFI,Q,2026-08-05,TD3,2026-10-01,WSC,270.0
GFI,Q,2026-08-05,TD20,2026-10-01,WSC,180.0
GFI,Q,2026-08-05,TD7,2026-10-01,WSC,162.0
GFI,Q,2026-08-05,TD8,2026-10-01,WSC,200.0
GFI,Q,2026-08-05,TD25,2026-10-01,WSC,230.0
GFI,Q,2026-08-05,TD22,2026-10-01,LSM,18.0
GFI,Q,2026-08-05,TD19,2026-10-01,WSC,156.0
GFI,Q,2026-08-05,TD3,2027-01-01,PMT,35.6
GFI,Q,2026-08-05,TD20,2027-01-01,PMT,25.25
GFI,Q,2026-08-05,TD7,2027-01-01,PMT,14.6
GFI,Q,2026-08-05,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-08-05,TD25,2027-01-01,PMT,42.0
GFI,Q,2026-08-05,TD22,2027-01-01,LSM,16.0
GFI,Q,2026-08-05,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-08-05,TD3,2027-04-01,PMT,26.7
GFI,Q,2026-08-05,TD20,2027-04-01,PMT,19.0
GFI,Q,2026-08-05,TD7,2027-04-01,PMT,13.4
GFI,Q,2026-08-05,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-08-05,TD25,2027-04-01,PMT,37.56
GFI,Q,2026-08-05,TD22,2027-04-01,LSM,13.5
GFI,Q,2026-08-05,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-08-05,TD3,2027-07-01,PMT,18.65
GFI,Q,2026-08-05,TD20,2027-07-01,PMT,16.8
GFI,Q,2026-08-05,TD7,2027-07-01,PMT,12.8
GFI,Q,2026-08-05,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-08-05,TD25,2027-07-01,PMT,34.56
GFI,Q,2026-08-05,TD22,2027-07-01,LSM,12.5
GFI,Q,2026-08-05,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-08-05,TD3,2027-10-01,PMT,20.65
GFI,Q,2026-08-05,TD20,2027-10-01,PMT,20.95
GFI,Q,2026-08-05,TD7,2027-10-01,PMT,14.0
GFI,Q,2026-08-05,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-08-05,TD25,2027-10-01,PMT,37.45
GFI,Q,2026-08-05,TD22,2027-10-01,LSM,13.5
GFI,Q,2026-08-05,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-08-05,TD3,2028-01-01,PMT,18.25
GFI,Q,2026-08-05,TD20,2028-01-01,PMT,19.9
GFI,Q,2026-08-05,TD7,2028-01-01,PMT,14.7
GFI,Q,2026-08-05,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-08-05,TD25,2028-01-01,PMT,35.5
GFI,Q,2026-08-05,TD22,2028-01-01,LSM,11.5
GFI,Q,2026-08-05,TD19,2028-01-01,PMT,15.55
GFI,Q,2026-08-05,TD3,2028-04-01,PMT,16.25
GFI,Q,2026-08-05,TD20,2028-04-01,PMT,17.9
GFI,Q,2026-08-05,TD7,2028-04-01,PMT,12.7
GFI,Q,2026-08-05,TD8,2028-04-01,PMT,20.25
GFI,Q,2026-08-05,TD25,2028-04-01,PMT,33.5
GFI,Q,2026-08-05,TD22,2028-04-01,LSM,9.5
GFI,Q,2026-08-05,TD19,2028-04-01,PMT,13.55
GFI,A,2026-08-05,TD3,2027-01-01,PMT,25.4
GFI,A,2026-08-05,TD20,2027-01-01,PMT,20.5
GFI,A,2026-08-05,TD7,2027-01-01,PMT,13.7
GFI,A,2026-08-05,TD8,2027-01-01,PMT,20.825
GFI,A,2026-08-05,TD25,2027-01-01,PMT,37.8925
GFI,A,2026-08-05,TD22,2027-01-01,LSM,13.875
GFI,A,2026-08-05,TD19,2027-01-01,PMT,14.0
GFI,A,2026-08-05,TD3,2028-01-01,PMT,16.25
GFI,A,2026-08-05,TD20,2028-01-01,PMT,17.9
GFI,A,2026-08-05,TD7,2028-01-01,PMT,12.7
GFI,A,2026-08-05,TD8,2028-01-01,PMT,20.25
GFI,A,2026-08-05,TD25,2028-01-01,PMT,33.5
GFI,A,2026-08-05,TD22,2028-01-01,LSM,9.5
GFI,A,2026-08-05,TD19,2028-01-01,PMT,13.55
GFI,A,2026-08-05,TD3,2029-01-01,PMT,14.75
GFI,A,2026-08-05,TD20,2029-01-01,PMT,16.4
GFI,A,2026-08-05,TD7,2029-01-01,PMT,12.6
GFI,A,2026-08-05,TD8,2029-01-01,PMT,19.7
GFI,A,2026-08-05,TD25,2029-01-01,PMT,31.75
GFI,A,2026-08-05,TD22,2029-01-01,LSM,9.3
GFI,A,2026-08-05,TD19,2029-01-01,PMT,13.25
GFI,BITR,2026-08-06,TD3,2026-08-01,WSC,475.56
GFI,BITR,2026-08-06,TD20,2026-08-01,WSC,172.22
GFI,BITR,2026-08-06,TD7,2026-08-01,WSC,212.92
GFI,BITR,2026-08-06,TD8,2026-08-01,WSC,319.58
GFI,BITR,2026-08-06,TD25,2026-08-01,WSC,306.67
GFI,BITR,2026-08-06,TD22,2026-08-01,LSM,18.766667
GFI,BITR,2026-08-06,TD19,2026-08-01,WSC,241.89
GFI,M,2026-08-06,TD3,2026-08-01,WSC,430.0
GFI,M,2026-08-06,TD20,2026-08-01,WSC,195.0
GFI,M,2026-08-06,TD7,2026-08-01,WSC,200.0
GFI,M,2026-08-06,TD8,2026-08-01,WSC,415.0
GFI,M,2026-08-06,TD25,2026-08-01,WSC,320.0
GFI,M,2026-08-06,TD22,2026-08-01,LSM,20.0
GFI,M,2026-08-06,TD19,2026-08-01,WSC,240.0
GFI,M,2026-08-06,TD3,2026-09-01,WSC,370.0
GFI,M,2026-08-06,TD20,2026-09-01,WSC,200.0
GFI,M,2026-08-06,TD7,2026-09-01,WSC,175.0
GFI,M,2026-08-06,TD8,2026-09-01,WSC,350.0
GFI,M,2026-08-06,TD25,2026-09-01,WSC,285.0
GFI,M,2026-08-06,TD22,2026-09-01,LSM,18.75
GFI,M,2026-08-06,TD19,2026-09-01,WSC,200.0
GFI,M,2026-08-06,TD3,2026-10-01,WSC,293.0
GFI,M,2026-08-06,TD20,2026-10-01,WSC,196.0
GFI,M,2026-08-06,TD7,2026-10-01,WSC,165.0
GFI,M,2026-08-06,TD8,2026-10-01,WSC,280.0
GFI,M,2026-08-06,TD25,2026-10-01,WSC,260.0
GFI,M,2026-08-06,TD22,2026-10-01,LSM,18.5
GFI,M,2026-08-06,TD19,2026-10-01,WSC,165.0
GFI,M,2026-08-06,TD3,2026-11-01,WSC,280.0
GFI,M,2026-08-06,TD20,2026-11-01,WSC,192.0
